,Date,Open,High,Low,Close,Volume,Price_Diff,Up_Moves,Down_Moves,Avg_Up,Avg_Down,RS,RSI,buy_price,sell_price,Signal
13,2022-02-01 01:05:00,38325.78,38407.0,38307.94,38366.93,65.34489,41.150000000001455,41.150000000001455,0.0,18.494228652125685,19.48286848933374,0.9492559405331251,48.69837360985556,,,0
14,2022-02-01 01:10:00,38368.46,38391.71,38351.88,38373.96,51.63945,7.029999999998836,7.029999999998836,0.0,16.763339292409213,16.541310815613855,1.0134226651847795,50.33332954418559,,,0
15,2022-02-01 01:15:00,38369.02,38385.68,38321.18,38329.6,55.47631,-44.36000000000058,0.0,44.36000000000058,14.27627369119342,20.668585443571267,0.690723307125689,40.853716525618374,,,0
16,2022-02-01 01:20:00,38329.6,38339.95,38315.0,38318.3,39.05452,-11.299999999995634,0.0,11.299999999995634,12.189560918394774,19.299212221185915,0.6316092480196448,38.71081564328325,,,0
17,2022-02-01 01:25:00,38318.31,38333.13,38277.14,38305.21,56.46362,-13.090000000003783,0.0,13.090000000003783,10.430430807975585,18.403133006078082,0.5667747336570724,36.17461537269883,,,0
18,2022-02-01 01:30:00,38305.21,38322.65,38283.16,38283.17,71.9487,-22.040000000000873,0.0,22.040000000000873,8.941518598725365,18.9222846854632,0.4725390589644056,32.09008658125026,,,0
19,2022-02-01 01:35:00,38283.16,38319.43,38282.4,38317.85,35.68701,34.68000000000029,34.68000000000029,0.0,12.581344442488703,16.246376198578478,0.7744092767954951,43.64321619159048,,,0
20,2022-02-01 01:40:00,38317.86,38330.47,38275.67,38283.37,47.97788,-34.479999999995925,0.0,34.479999999995925,10.816409461381484,18.804223702601274,0.5752116988421703,36.516469453913324,,,0
21,2022-02-01 01:45:00,38283.36,38300.0,38176.9,38188.64,148.06651,-94.7300000000032,0.0,94.7300000000032,9.309533560780002,29.381737705330373,0.31684761650741594,24.061069218302492,38188.64,,1
22,2022-02-01 01:50:00,38188.65,38276.67,38175.86,38210.74,77.56523,22.099999999998545,22.099999999998545,0.0,11.080829677920065,25.312788526690472,0.4377561826598498,30.447177897020097,,,0
23,2022-02-01 01:55:00,38210.74,38272.01,38210.74,38238.19,56.90015,27.450000000004366,27.450000000004366,0.0,13.336105041645041,21.825299104309273,0.6110388214112451,37.928249356274634,,,0
24,2022-02-01 02:00:00,38238.18,38300.0,38226.05,38241.37,45.02631,3.180000000000291,3.180000000000291,0.0,11.943028333958681,18.831600664225263,0.6342014439933973,38.80803350923728,,,0
25,2022-02-01 02:05:00,38241.38,38279.2,38196.61,38243.72,100.00376,2.349999999998545,2.349999999998545,0.0,10.632211343039701,16.258400496611728,0.6539518660064665,39.53874834250525,,,0
26,2022-02-01 02:10:00,38243.73,38310.99,38241.02,38294.99,119.87027,51.2699999999968,51.2699999999968,0.0,16.166751579784517,14.044137006705895,1.1511388397923703,53.51299593026172,,,0
27,2022-02-01 02:15:00,38294.99,38354.8,38294.99,38340.39,80.86296,45.400000000001455,45.400000000001455,0.0,20.13673636785147,12.13689052226827,1.659134712544816,62.39378188392001,,,0
28,2022-02-01 02:20:00,38340.39,38373.91,38336.33,38369.55,40.60949,29.160000000003492,29.160000000003492,0.0,21.35910964247624,10.492717059508752,2.035612846638241,67.05772275580398,,38369.55,-1
29,2022-02-01 02:25:00,38369.55,38426.92,38365.57,38365.57,75.40198,-3.9800000000032014,0.0,3.9800000000032014,18.47177721420047,9.612325532106341,1.9216762013003488,65.77307233584165,,,0
30,2022-02-01 02:30:00,38367.74,38449.11,38353.96,38440.45,51.81956,74.87999999999738,74.87999999999738,0.0,26.08300361893749,8.315323387955878,3.13673953519556,75.82637264222326,,,0
31,2022-02-01 02:35:00,38440.45,38506.18,38414.11,38489.61,97.74801,49.16000000000349,49.16000000000349,0.0,29.191841937817276,7.195117120403464,4.057173976367511,80.22611037957044,,,0
32,2022-02-01 02:40:00,38489.61,38504.53,38430.98,38452.0,48.9666,-37.61000000000058,0.0,37.61000000000058,25.2646662802532,11.28682835694859,2.238420349920475,69.12074740314188,,,0
33,2022-02-01 02:45:00,38449.09,38469.03,38430.98,38440.83,26.84005,-11.169999999998254,0.0,11.169999999998254,21.86987528520854,11.27113023334223,1.9403444758816757,65.99037941973975,,,0
34,2022-02-01 02:50:00,38440.83,38500.0,38413.02,38426.31,49.47682,-14.520000000004075,0.0,14.520000000004075,18.934280024161605,11.707226304599741,1.6173156246857867,61.79291520792217,,,0
35,2022-02-01 02:55:00,38426.31,38484.96,38425.66,38480.9,30.21266,54.59000000000378,54.59000000000378,0.0,23.716062336099398,10.13717225147399,2.339514585307651,70.05552829744938,,,0
36,2022-02-01 03:00:00,38480.9,38480.91,38384.99,38402.95,51.97389,-77.95000000000437,0.0,77.95000000000437,20.53797315753985,19.22448240359316,1.0683238552992818,51.651672080371455,,,0
37,2022-02-01 03:05:00,38402.94,38546.93,38397.51,38503.77,80.60181,100.81999999999971,100.81999999999971,0.0,31.288998550675167,16.650022009157755,1.8792166480900603,65.26833086133502,,,0
38,2022-02-01 03:10:00,38503.78,38552.1,38491.58,38543.86,71.45933,40.09000000000378,40.09000000000378,0.0,32.46690499619565,14.421620121536101,2.2512661353291477,69.24275164269925,,,0
39,2022-02-01 03:15:00,38543.85,38553.94,38476.45,38513.99,53.11967,-29.87000000000262,0.0,29.87000000000262,28.123797534641163,16.48815445632896,1.7056971178387932,63.04094817535373,,,0
40,2022-02-01 03:20:00,38514.0,38592.43,38513.99,38563.82,85.89398,49.830000000001746,49.830000000001746,0.0,31.026174415757175,14.283492522363895,2.1721700324468256,68.47583862871755,,,0
41,2022-02-01 03:25:00,38567.68,38567.68,38503.37,38510.58,49.35727,-53.23999999999796,0.0,53.23999999999796,26.87917645739097,19.49046889044552,1.3790933716616478,57.96718145191743,,,0
42,2022-02-01 03:30:00,38508.13,38518.53,38463.04,38472.14,88.73234,-38.44000000000233,0.0,38.44000000000233,23.28764932689343,22.022456996482397,1.0574500988065554,51.39614804849653,,,0
43,2022-02-01 03:35:00,38472.15,38514.57,38459.53,38469.98,74.55522,-2.1599999999962165,0.0,2.1599999999962165,20.176896738300925,19.36923989198604,1.0416979112664637,51.0211577098739,,,0
44,2022-02-01 03:40:00,38469.99,38521.89,38455.55,38510.13,46.8925,40.14999999999418,40.14999999999418,0.0,22.844237301366356,16.78254324486424,1.361190432704954,57.64848162397428,,,0
45,2022-02-01 03:45:00,38510.13,38580.0,38486.2,38545.84,82.45579,35.70999999999913,35.70999999999913,0.0,24.56205011035021,14.541769150964862,1.6890689059467356,62.81240700866563,,,0
46,2022-02-01 03:50:00,38545.84,38585.26,38541.74,38581.48,130.64265,35.640000000006694,35.640000000006694,0.0,26.040884153671033,12.600537832466253,2.066648622455995,67.39111247772732,,,0
47,2022-02-01 03:55:00,38581.49,38649.9,38577.83,38596.82,130.77204,15.339999999996508,15.339999999996508,0.0,24.612614653925434,10.918717563407252,2.254167168533748,69.27017119250894,,,0
48,2022-02-01 04:00:00,38596.82,38598.15,38572.65,38576.45,62.28346,-20.37000000000262,0.0,20.37000000000262,21.32797304868333,12.180025065704003,1.7510615071505666,63.65039467853419,,,0
49,2022-02-01 04:05:00,38576.47,38644.57,38565.0,38610.77,106.9464,34.31999999999971,34.31999999999971,0.0,23.06159712470229,10.554752521277868,2.184949109722017,68.60232407018647,,,0
50,2022-02-01 04:10:00,38610.77,38624.8,38600.0,38600.0,74.48266,-10.769999999996799,0.0,10.769999999996799,19.984635037369216,10.58347162203359,1.8882872984478427,65.37740547703142,,,0
51,2022-02-01 04:15:00,38600.01,38600.01,38543.0,38548.23,123.35881,-51.7699999999968,0.0,51.7699999999968,17.318453169692937,16.078231718904274,1.0771366822217427,51.8568032350003,,,0
52,2022-02-01 04:20:00,38548.23,38573.77,38525.01,38571.53,44.69748,23.299999999995634,23.299999999995634,0.0,18.116398380753523,13.933377157634734,1.3002158899306562,56.525819842495444,,,0
53,2022-02-01 04:25:00,38572.5,38573.69,38499.99,38540.71,52.96847,-30.81999999999971,0.0,30.81999999999971,15.699813926662616,16.185919268118962,0.9699673936707558,49.23773849187212,,,0
54,2022-02-01 04:30:00,38540.72,38542.35,38470.37,38497.95,96.38818,-42.76000000000204,0.0,42.76000000000204,13.605705818864662,19.730483437978734,0.6895779245163028,40.81362063923256,,,0
55,2022-02-01 04:35:00,38497.94,38548.27,38487.59,38533.37,61.12686,35.42000000000553,35.42000000000553,0.0,16.51524118694991,17.098881474810515,0.9658667563302078,49.131852564272705,,,0
56,2022-02-01 04:40:00,38533.36,38548.53,38509.4,38548.5,33.74402,15.12999999999738,15.12999999999738,0.0,16.330489376403158,14.81837657750427,1.1020430808321082,52.42723571563799,,,0
57,2022-02-01 04:45:00,38548.51,38548.51,38490.0,38523.58,47.87732,-24.919999999998254,0.0,24.919999999998254,14.152549456391284,16.165594557423887,0.8754734882232876,46.680131375925725,,,0
58,2022-02-01 04:50:00,38525.07,38568.92,38519.26,38550.77,25.67801,27.189999999995052,27.189999999995052,0.0,15.891250735770745,14.009717544129131,1.134302007568317,53.146274685871,,,0
59,2022-02-01 04:55:00,38550.78,38570.64,38530.0,38556.82,29.37615,6.05000000000291,6.05000000000291,0.0,14.578838954285247,12.141406406259865,1.2007537237834895,54.56102201745587,,,0
60,2022-02-01 05:00:00,38556.83,38580.99,38554.95,38571.63,48.27696,14.809999999997672,14.809999999997672,0.0,14.60966541475869,10.5222902462639,1.388449194313574,58.13182870371274,,,0
61,2022-02-01 05:05:00,38571.63,38575.84,38481.75,38486.05,67.22483,-85.57999999999447,0.0,85.57999999999447,12.661436833045736,20.53138841988887,0.6166868296534944,38.14510134814851,,,0
62,2022-02-01 05:10:00,38486.05,38549.61,38475.39,38545.99,63.43942,59.93999999999505,59.93999999999505,0.0,18.966011447395044,17.793537234092582,1.0658932621365464,51.59478864044504,,,0
63,2022-02-01 05:15:00,38546.0,38550.0,38517.19,38535.46,25.60135,-10.529999999998836,0.0,10.529999999998836,16.43694354546539,16.82496358727342,0.9769378376484849,49.4167200932593,,,0
64,2022-02-01 05:20:00,38535.47,38566.85,38527.38,38528.15,33.50061,-7.309999999997672,0.0,7.309999999997672,14.245151001108407,15.556185958833334,0.9157225967088368,47.800375601458434,,,0
65,2022-02-01 05:25:00,38528.16,38532.65,38488.49,38496.37,30.7714,-31.779999999998836,0.0,31.779999999998836,12.345647262210651,17.719532309319753,0.6967253450429582,41.06294204176683,,,0
66,2022-02-01 05:30:00,38496.37,38571.38,38491.17,38567.14,49.46383,70.7699999999968,70.7699999999968,0.0,20.13609509759303,15.356766002901635,1.3112197642256418,56.73280336735771,,,0
67,2022-02-01 05:35:00,38567.15,38580.17,38551.1,38580.17,38.90765,13.029999999998836,13.029999999998836,0.0,19.188559447422097,13.309075526030782,1.4417650128960369,59.04601815823556,,,0
68,2022-02-01 05:40:00,38580.16,38609.88,38569.13,38592.24,52.3023,12.069999999999709,12.069999999999709,0.0,18.239369305913616,11.534440731560599,1.5812963740848704,61.259775900219005,,,0
69,2022-02-01 05:45:00,38592.25,38618.67,38515.85,38575.63,133.18975,-16.610000000000582,0.0,16.610000000000582,15.80734485229827,12.211212173028034,1.2944943244220526,56.41741235285537,,,0
70,2022-02-01 05:50:00,38577.13,38579.18,38537.94,38545.09,69.08085,-30.540000000000873,0.0,30.540000000000873,13.699617342809887,14.655145083928604,0.9347991619566711,48.3150489382735,,,0
71,2022-02-01 05:55:00,38545.08,38545.98,38444.26,38452.9,91.25561,-92.18999999999505,0.0,92.18999999999505,11.872940460307737,24.993472317402063,0.47504165525816244,32.20530441054022,,,0
72,2022-02-01 06:00:00,38452.89,38482.91,38383.72,38405.56,138.40127,-47.34000000000378,0.0,47.34000000000378,10.289835737073025,27.973095911109958,0.36784758361287617,26.892439480814488,38405.56,,1
73,2022-02-01 06:05:00,38405.56,38429.46,38321.0,38331.08,154.50249,-74.47999999999593,0.0,74.47999999999593,8.91782309158385,34.17417259910907,0.26095212885465263,20.694848193141198,,,0
74,2022-02-01 06:10:00,38331.07,38368.6,38277.0,38287.57,92.40832,-43.51000000000204,0.0,43.51000000000204,7.728754064098277,35.418976750789255,0.2182094112565252,17.912307132108964,,,0
75,2022-02-01 06:15:00,38287.57,38308.53,38240.02,38254.1,93.8967,-33.470000000001164,0.0,33.470000000001164,6.698234032053074,35.15910826914003,0.19051205681266584,16.002530652458915,,,0
76,2022-02-01 06:20:00,38254.1,38339.99,38240.02,38308.5,198.58659,54.400000000001455,54.400000000001455,0.0,13.058573748149982,30.471150325255536,0.42855532557058035,29.999210944064117,,,0
77,2022-02-01 06:25:00,38308.5,38340.0,38280.0,38280.01,69.59377,-28.489999999997963,0.0,28.489999999997963,11.317405847184984,30.20699319601211,0.3746617802621644,27.25483356282095,,,0
78,2022-02-01 06:30:00,38280.0,38312.0,38274.87,38292.34,43.25883,12.32999999999447,12.32999999999447,0.0,11.452420063137266,26.17934451631169,0.4374601532135975,30.432854241949457,,,0
79,2022-02-01 06:35:00,38292.33,38341.46,38290.23,38316.59,97.49906,24.25,24.25,0.0,13.158782261731096,22.68872800233116,0.5799700300686356,36.70766021070925,,,0
80,2022-02-01 06:40:00,38316.59,38338.6,38240.0,38276.6,231.93375,-39.98999999999796,0.0,39.98999999999796,11.404261735417206,24.99558560111726,0.4562510323785915,31.330520784824202,,,0
81,2022-02-01 06:45:00,38276.6,38291.7,38261.23,38270.47,41.37374,-6.129999999997381,0.0,6.129999999997381,9.883681317470803,22.48015402793046,0.4396625265641341,30.5392769799616,,,0
82,2022-02-01 06:50:00,38270.47,38323.65,38268.58,38288.76,43.34314,18.290000000000873,18.290000000000873,0.0,11.004531593702938,19.48277933830434,0.5648337643524686,36.09544842523243,,,0
83,2022-02-01 06:55:00,38288.76,38337.0,38285.01,38285.02,42.09771,-3.7400000000052387,0.0,3.7400000000052387,9.537251881938834,17.38372945751857,0.5486309428161237,35.4268359005187,,,0
84,2022-02-01 07:00:00,38285.01,38335.42,38281.16,38311.01,74.78917,25.99000000000524,25.99000000000524,0.0,11.730963075792479,15.065886770800065,0.7786440489204283,43.77739601091273,,,0
85,2022-02-01 07:05:00,38311.0,38354.99,38294.09,38350.58,90.1279,39.56999999999971,39.56999999999971,0.0,15.442851448892839,13.057092785317328,1.182717447352315,54.18554970488634,,,0
86,2022-02-01 07:10:00,38350.58,38383.7,38337.56,38376.97,56.63235,26.389999999999418,26.389999999999418,0.0,16.90247697541116,11.316140258493265,1.49366096472029,59.898317608217106,,,0
87,2022-02-01 07:15:00,38376.98,38398.19,38352.05,38390.63,83.39106,13.659999999996217,13.659999999996217,0.0,16.470145243768076,9.807316433200151,1.6793732878866465,62.67783945891507,,,0
88,2022-02-01 07:20:00,38390.62,38459.12,38384.34,38447.99,101.31225,57.36000000000058,57.36000000000058,0.0,21.9221419248596,8.499670393296531,2.5791755339300004,72.0606047253016,,38447.99,-1
89,2022-02-01 07:25:00,38447.98,38447.99,38402.13,38413.18,34.22291,-34.80999999999767,0.0,34.80999999999767,18.99918221212027,12.007723289444941,1.5822468384844426,61.27403526663182,,,0
90,2022-02-01 07:30:00,38413.18,38418.37,38386.07,38403.87,41.69588,-9.309999999997672,0.0,9.309999999997672,16.465952316821923,11.648026055649753,1.413625985909886,58.568560090182274,,,0
91,2022-02-01 07:35:00,38403.87,38462.69,38378.82,38439.48,46.16984,35.61000000000058,35.61000000000058,0.0,19.018496898554886,10.094952939228408,1.8839609271133992,65.32546642367602,,,0
92,2022-02-01 07:40:00,38439.47,38453.0,38383.79,38385.63,42.61339,-53.85000000000582,0.0,53.85000000000582,16.482693101322536,15.92896890151144,1.0347620868139529,50.854205192814064,,,0
93,2022-02-01 07:45:00,38385.63,38432.76,38361.24,38403.42,52.21229,17.790000000000873,17.790000000000873,0.0,16.657000938662737,13.8051033248142,1.2065828517720942,54.681058125829914,,,0
94,2022-02-01 07:50:00,38403.41,38441.21,38388.02,38414.37,49.73385,10.950000000004366,10.950000000004366,0.0,15.896066531109684,11.964420585738695,1.3286114791097712,57.055953345111035,,,0
95,2022-02-01 07:55:00,38414.36,38449.12,38407.57,38440.77,35.16941,26.39999999999418,26.39999999999418,0.0,17.296592507509946,10.369162783264759,1.6680799471511496,62.51986372943011,,,0
96,2022-02-01 08:00:00,38440.76,38496.57,38398.54,38480.49,67.67582,39.720000000001164,39.720000000001164,0.0,20.286382974050895,8.986606450298972,2.257401955481871,69.30068767481694,,,0
97,2022-02-01 08:05:00,38480.49,38534.1,38454.41,38534.1,79.10974,53.61000000000058,53.61000000000058,0.0,24.729535518261308,7.788391284089065,3.1751788804937644,76.04893039021748,,,0
98,2022-02-01 08:10:00,38534.1,38549.55,38500.52,38544.01,49.96353,9.910000000003492,9.910000000003492,0.0,22.753596058788737,6.749938382168897,3.37093389161836,77.12159403926046,,,0
99,2022-02-01 08:15:00,38544.0,38548.9,38500.28,38518.96,55.8275,-25.05000000000291,0.0,25.05000000000291,19.719781400836748,9.189948085873064,2.1457989987071104,68.2115735807981,,,0
100,2022-02-01 08:20:00,38518.95,38556.14,38513.89,38540.31,70.53852,21.349999999998545,21.349999999998545,0.0,19.937143995605464,7.964621026813477,2.503213138263028,71.45477707086293,,,0
101,2022-02-01 08:25:00,38540.32,38570.0,38540.31,38569.99,65.63093,29.68000000000029,29.68000000000029,0.0,21.236192057887926,6.9026710701448035,3.0765180380299415,75.46926100483368,,,0
102,2022-02-01 08:30:00,38569.99,38582.6,38517.04,38523.01,55.71287,-46.979999999995925,0.0,46.979999999995925,18.404698659464444,12.246317048764102,1.5028762187176794,60.04596661546695,,,0
103,2022-02-01 08:35:00,38523.0,38534.9,38487.98,38492.77,39.38137,-30.24000000000524,0.0,30.24000000000524,15.950737993924864,14.645475601019408,1.089123933456596,52.133045628105336,,,0
104,2022-02-01 08:40:00,38492.78,38531.41,38470.0,38505.0,69.08157,12.230000000003201,12.230000000003201,0.0,15.454639446811615,12.692744938629948,1.2175963136055727,54.9061299450797,,,0
105,2022-02-01 08:45:00,38505.0,38530.0,38489.52,38516.62,34.93981,11.62000000000262,11.62000000000262,0.0,14.943354055112,11.000378509475556,1.3584399884276732,57.59909071645784,,,0
106,2022-02-01 08:50:00,38516.63,38580.0,38500.02,38575.77,70.32926,59.14999999999418,59.14999999999418,0.0,20.837574834510004,9.53366104639011,2.185684464039141,68.60957162304467,,,0
107,2022-02-01 08:55:00,38575.77,38624.24,38536.43,38597.53,134.83452,21.760000000002037,21.760000000002037,0.0,20.960564880448004,8.262505993473262,2.5368290076890987,71.72608577270796,,,0
108,2022-02-01 09:00:00,38597.54,39000.0,38537.45,38998.65,801.54868,401.1200000000026,401.1200000000026,0.0,71.64849808978991,7.160838342354067,10.005601951102845,90.91371826418097,,,0
109,2022-02-01 09:05:00,38998.65,39083.07,38898.76,39023.99,566.2504,25.339999999996508,25.339999999996508,0.0,65.47403077763664,6.20605975750888,10.550016167410865,91.34200346124565,,,0
110,2022-02-01 09:10:00,39024.0,39100.0,38936.37,38944.27,315.49775,-79.72000000000116,0.0,79.72000000000116,56.74415890424773,16.007919694993113,3.544755345193037,77.99661535009372,,,0
111,2022-02-01 09:15:00,38944.28,38992.23,38869.71,38891.89,207.16179,-52.37999999999738,0.0,52.37999999999738,49.17827022184446,20.8575309333843,2.35781840040953,70.21875870719998,,,0
112,2022-02-01 09:20:00,38891.89,38938.74,38635.89,38649.35,345.3212,-242.54000000000087,0.0,242.54000000000087,42.621166903300306,50.41519628075356,0.8454031730026469,45.81129941524352,,,0
113,2022-02-01 09:25:00,38649.35,38745.93,38330.0,38476.52,577.95769,-172.83000000000175,0.0,172.83000000000175,36.938344182111834,66.73717145247753,0.553489807526755,35.62880199439111,,,0
114,2022-02-01 09:30:00,38476.53,38510.28,38366.03,38400.0,243.59002,-76.5199999999968,0.0,76.5199999999968,32.01323127341626,68.04154868512771,0.47049533545396216,31.995704040007283,,,0
115,2022-02-01 09:35:00,38400.01,38447.44,38284.26,38440.51,380.31047,40.51000000000204,40.51000000000204,0.0,33.146133840284264,58.96934163330297,0.5620909598482776,35.98324132820488,,,0
116,2022-02-01 09:40:00,38440.5,38440.51,38243.0,38301.89,330.27305,-138.62000000000262,0.0,138.62000000000262,28.726649091618135,69.58942998415078,0.412801902503882,29.21866836194664,38301.89,,1
117,2022-02-01 09:45:00,38301.9,38337.63,38259.21,38327.29,152.59473,25.400000000001455,25.400000000001455,0.0,28.28309585882033,60.310838889041946,0.46895543785843724,31.924415524960963,,,0
118,2022-02-01 09:50:00,38327.29,38340.0,38266.76,38274.1,173.05678,-53.19000000000233,0.0,53.19000000000233,24.512016259319804,59.36139366565376,0.4129285844833921,29.225014556158257,,,0
119,2022-02-01 09:55:00,38274.09,38300.0,38224.41,38256.12,177.24131,-17.979999999995925,0.0,17.979999999995925,21.24374731083196,53.84387431792573,0.3945434384122593,28.291943265780375,,,0
120,2022-02-01 10:00:00,38256.12,38256.12,38190.24,38228.0,292.09591,-28.12000000000262,0.0,28.12000000000262,18.41124758382723,50.41402430526487,0.3652009106105917,26.750708102535185,,,0
121,2022-02-01 10:05:00,38227.99,38367.16,38225.63,38319.39,199.02994,91.38999999999942,91.38999999999942,0.0,28.141748160719654,43.69215422192344,0.644091568883984,39.17613720999712,,,0
122,2022-02-01 10:10:00,38319.39,38322.91,38210.9,38251.44,192.04751,-67.94999999999709,0.0,67.94999999999709,24.389514987490827,46.926533732383426,0.5197382599486551,34.19919558820705,,,0
123,2022-02-01 10:15:00,38251.43,38268.69,38000.0,38119.95,585.15201,-131.49000000000524,0.0,131.49000000000524,21.13757959188114,58.20166278977419,0.3631782766796644,26.642023489713253,,,0
124,2022-02-01 10:20:00,38119.96,38152.88,38052.62,38126.56,161.96278,6.610000000000582,6.610000000000582,0.0,19.20056894662054,50.44144095222398,0.3806506829336322,27.57038312723813,,,0
125,2022-02-01 10:25:00,38126.56,38188.0,38124.02,38152.04,134.39649,25.4800000000032,25.4800000000032,0.0,20.03782643277071,43.715915392595264,0.45836456248986107,31.430039804813745,,,0
126,2022-02-01 10:30:00,38152.04,38240.01,38099.01,38218.04,124.44039,66.0,66.0,0.0,26.166116320177785,37.88712659897306,0.6906334332803962,40.85057231716609,,,0
127,2022-02-01 10:35:00,38218.04,38251.82,38170.37,38235.0,73.51295,16.959999999999127,16.959999999999127,0.0,24.93863413053691,32.835509663069956,0.7595019655987052,43.16573555746326,,,0
128,2022-02-01 10:40:00,38235.0,38262.49,38202.74,38230.59,57.63232,-4.4100000000034925,0.0,4.4100000000034925,21.613482881162813,29.04544167155538,0.744126501003743,42.66470927283652,,,0
129,2022-02-01 10:45:00,38230.59,38300.0,38225.66,38233.88,88.9671,3.290000000000873,3.290000000000873,0.0,19.17035180998398,25.172716083078747,0.7615527758989189,43.23190234878425,,,0
130,2022-02-01 10:50:00,38233.88,38274.85,38179.41,38210.32,92.65477,-23.55999999999767,0.0,23.55999999999767,16.614304883527762,24.95768727044845,0.6656988968364947,39.965140044265745,,,0
131,2022-02-01 10:55:00,38210.31,38266.02,38187.59,38253.57,103.22381,43.25,43.25,0.0,20.1657309212843,21.62999561356201,0.9323039764575997,48.24830812420869,,,0
132,2022-02-01 11:00:00,38255.46,38275.0,38204.79,38241.74,59.18317,-11.830000000001746,0.0,11.830000000001746,17.476966783862245,20.323329524666477,0.8599460419440823,46.23499943284569,,,0
133,2022-02-01 11:05:00,38241.73,38297.61,38223.37,38260.0,68.30098,18.260000000002037,18.260000000002037,0.0,17.58137121317168,17.61355224197257,0.9981729393163404,49.954281717870614,,,0
134,2022-02-01 11:10:00,38260.01,38294.91,38229.57,38294.9,92.96751,34.900000000001455,34.900000000001455,0.0,19.890521727490047,15.265078600141626,1.3030081435221372,56.57852957173499,,,0
135,2022-02-01 11:15:00,38294.91,38355.86,38266.51,38314.99,197.66459,20.089999999996508,20.089999999996508,0.0,19.91711883058482,13.229734779602826,1.505481338997996,60.087509556150806,,,0
136,2022-02-01 11:20:00,38314.99,38471.43,38309.94,38436.37,161.00846,121.38000000000466,121.38000000000466,0.0,33.44550302790578,11.465770136924528,2.916987051763528,74.47017345768927,,38436.37,-1
137,2022-02-01 11:25:00,38436.37,38436.38,38350.0,38388.08,68.4253,-48.29000000000087,0.0,48.29000000000087,28.986102612358263,16.37566746502288,1.7700715207041342,63.89984906433728,,,0
138,2022-02-01 11:30:00,38386.72,38394.53,38338.39,38354.95,66.63473,-33.13000000000466,0.0,33.13000000000466,25.121288921827293,18.609578474821717,1.3499117648374332,57.44521071116983,,,0
139,2022-02-01 11:35:00,38354.94,38410.45,38354.94,38381.63,64.96486,26.68000000000029,26.68000000000029,0.0,25.32911706599769,16.12830133990274,1.5704764272559426,61.09670606598293,,,0
140,2022-02-01 11:40:00,38381.64,38404.37,38300.0,38330.95,83.60642,-50.68000000000029,0.0,50.68000000000029,21.951901451367522,20.735194502535823,1.0586783475160024,51.425146079444694,,,0
141,2022-02-01 11:45:00,38330.96,38390.37,38330.95,38390.37,46.73025,59.42000000000553,59.42000000000553,0.0,26.94764793199402,17.97050189806111,1.4995489878277402,59.99278250317228,,,0
142,2022-02-01 11:50:00,38390.37,38405.0,38370.01,38379.18,44.59915,-11.190000000002328,0.0,11.190000000002328,23.354628203068977,17.06643497714761,1.3684538237974961,57.77836198652862,,,0
143,2022-02-01 11:55:00,38379.18,38468.33,38374.73,38425.06,77.97794,45.87999999999738,45.87999999999738,0.0,26.358011112701398,14.79091031097062,1.78204116978191,64.05516888600206,,,0
